id	filename	md5	size	state
eea8e274-7b23-444d-999d-1741d7a928d2	20ef7196-2274-44e1-a105-0761f80c893c.rna_seq.augmented_star_gene_counts.tsv	d53961c225cef52a1ec4ff227495c03c	4249741	released
2b64d9ef-56fc-4362-99c7-d0cc6011c2a4	68bf0c2e-f2ad-48f3-b29d-b2a3c5d1c568.rna_seq.augmented_star_gene_counts.tsv	45c1e03a6ae265cec474f77510e1bff3	4230464	released
871d28f4-09d5-4f16-8c29-4aa7d247f3e3	ba00c48c-c33e-4dab-beb6-0575ee076dfd.rna_seq.augmented_star_gene_counts.tsv	915a42e855a0c3a2f05d9de3dd59bded	4252003	released
fb32f0b1-4fb7-43d5-8091-dc13a1f6d9e8	1d468785-141d-40ca-acb1-d6d85a8c9d7b.rna_seq.augmented_star_gene_counts.tsv	014bebf8b00089c3524d39200bce491c	4246171	released
6b62d6dd-bb6f-4f39-9041-992c47b875f3	d1f7678a-8106-46c9-95b7-5ec5d940f08c.rna_seq.augmented_star_gene_counts.tsv	cfe98a7dcb3ca5d1a4d25d13f6f5fa4a	4244153	released
90452523-0f9a-4c14-9d5f-e44f7079fb18	38387a4f-c65d-4075-8133-fdf259e919ed.rna_seq.augmented_star_gene_counts.tsv	96812a3c2bc4d47d1b261e1573bdeefd	4213910	released
9c55de9c-a13e-4772-9a5d-4cde38f75cf3	9899646e-d5be-4429-a7f2-0251bed9721d.rna_seq.augmented_star_gene_counts.tsv	4f8e84bf768c4c22ebeee863ad212dc2	4240594	released
eddb2dc6-2b72-43a8-a7fc-3dd09dde68af	316d8a79-9084-4355-9de7-e29503bf0864.rna_seq.augmented_star_gene_counts.tsv	2262a72d5484ad94c64449320a0812a5	4241720	released
eb166054-ff70-4a86-883b-9c25a7d2b0e5	6cc59c3f-0de5-4232-ab7a-7195a92e7d89.rna_seq.augmented_star_gene_counts.tsv	2ce77f34d6c915bc5ae66ccedd2b1fe3	4245622	released
3b9e620f-a661-4a1d-ac46-ab4c56a4b241	04c428b5-d0b9-4ecf-86e8-8a42dc4cbb5e.rna_seq.augmented_star_gene_counts.tsv	5d0d7892f916c80d94a48789d59f7909	4248729	released
7e915086-4926-4670-9f43-e35e2d04d6c5	a091a049-ebb1-465c-bf2e-b2abd72e4901.rna_seq.augmented_star_gene_counts.tsv	0b069131bacfafbc6dfe82e2946068f2	4263010	released
055f6138-ea7a-468d-90c2-87a473486867	43d15c49-f348-48a8-b00f-7f6a7b605a04.rna_seq.augmented_star_gene_counts.tsv	3f6642204b0eac5512fa19e7d84b5019	4235673	released
3bb2e240-9cea-4dd2-be32-6bc6976a79b1	ce362483-60b7-4654-b201-834c60e38690.rna_seq.augmented_star_gene_counts.tsv	e59ee7996d136eb173ab87273752c2ec	4235616	released
89ece3f8-e2db-4ed6-b5b8-dd4df34d6224	b1eae07c-4bc8-4b5c-9d33-d85f10214663.rna_seq.augmented_star_gene_counts.tsv	d1cd0e839a398856f149bfde6430339a	4222149	released
3396edba-0d2a-4485-ad0a-5114b38c1abe	2e64abe2-6024-4d28-9e09-560ce2a9fd15.rna_seq.augmented_star_gene_counts.tsv	25a162e0b1fa52e5a06881efcb56784e	4231290	released
fb397586-1b5b-40e0-a885-8663f9c76f6d	706fb35c-d467-4f93-b5ea-0cd841533655.rna_seq.augmented_star_gene_counts.tsv	d4b3848991960ef0bcb34cf352cc60ec	4228339	released
14979d31-e8b1-4948-beea-f913dfefa200	deb14c1d-474c-4d6f-bb8a-2b6df5dce5c9.rna_seq.augmented_star_gene_counts.tsv	36946ef0c730515335ad58f52942f433	4252274	released
59c3cb45-ca6e-40ad-a3f0-9b496b934aa5	7abc395f-72e4-4835-8aef-aaca2f8a34b0.rna_seq.augmented_star_gene_counts.tsv	ff0bb159b48733cced3c6d0b19bc87ae	4240841	released
1936440a-9cfc-4b04-af40-3fbc22fe87f6	7dc54973-bfae-4811-b947-f98a6ac24b25.rna_seq.augmented_star_gene_counts.tsv	70da14cb1166a06087cf7e04f9207f21	4237555	released
6efd37a6-1669-4cdd-95b6-60c688e1e236	304b7293-0a76-4028-9a18-58c87c751ceb.rna_seq.augmented_star_gene_counts.tsv	c9eecbd1aa38a8078ff41e125d49fc53	4212734	released
f66aace4-01a4-4def-8e71-26d9aaf13d49	9db2f825-0d02-4437-9107-a6b92ef4e2cc.rna_seq.augmented_star_gene_counts.tsv	24ff8dcee52767c9d8e44aaabe7a6bce	4246431	released
ff5f8ada-17c5-497e-9182-63a05e3ab4c5	64b12ba7-a481-4fdb-9c74-38c94c7ef3c9.rna_seq.augmented_star_gene_counts.tsv	e0746cf579c06c091575742c3c4837ce	4234675	released
d240cdef-e1a3-481f-a0d5-895d7cc5cabd	f7df28a8-81d0-434a-bfcf-0ffff4ac9ede.rna_seq.augmented_star_gene_counts.tsv	36ce1a60fade093ecd91ac18151fdaab	4248801	released
b93b04d3-7526-4d65-bc15-0148e75ac225	2244c5e8-a873-4e29-abb7-e869a7d79e3f.rna_seq.augmented_star_gene_counts.tsv	9e79821ad33e1f220332a4aa75a2ba0f	4243325	released
b0fc63c9-c4aa-4206-8636-47245f510cff	8d66b5ac-4ceb-40a3-b2b9-4d0c24be01a7.rna_seq.augmented_star_gene_counts.tsv	0143139e3b4327995e5e58c2ddb2b2dd	4228344	released
ce53c8d2-5655-4fde-b134-1ef5a269e569	078420d8-5079-4a98-81d7-3a4b84e9d0ad.rna_seq.augmented_star_gene_counts.tsv	74928451a13b28d75dd7ba705d2accd8	4218046	released
a629c407-5141-454c-bb69-ba7e58d1febc	5a277308-f1bc-47b3-a397-aeabe9db8dc6.rna_seq.augmented_star_gene_counts.tsv	ebcd993f94f6ecdd485420e86c3c38d1	4236454	released
469c052c-d2c8-4626-af1c-7276653168fe	f738acc1-0445-49e0-a279-3469620c8d4a.rna_seq.augmented_star_gene_counts.tsv	48acbdb33e01f8789e202bc5bbc873c2	4237018	released
ec9437c2-dad0-471a-bd2c-faa61846af57	fb120cb4-2cee-4848-a60e-6c1fba723dc9.rna_seq.augmented_star_gene_counts.tsv	4d151583ad711eb77ee79a83c7660543	4218779	released
430184b1-040d-4b3a-863d-1e6c71009d93	73729b89-4802-4780-9e7f-cb160a04bb17.rna_seq.augmented_star_gene_counts.tsv	057325b61fba0dadaffe50c2125b7883	4219010	released
98320692-9c1c-4ed3-9ea1-72f098c03049	7880b3ba-9f39-4744-be72-b87dbd8eb425.rna_seq.augmented_star_gene_counts.tsv	be35f7c5ec5dc1b050d94b60b856840e	4233158	released
8b000fae-e6de-4038-8486-45316cae622d	7be7033e-db49-45cd-8ea5-827266707b1e.rna_seq.augmented_star_gene_counts.tsv	1d21804923768d0d53eea40edd857afc	4239332	released
7235fd65-e9cb-45f1-ac78-cad80823325e	b021039d-26c3-4851-9641-ddd81e408339.rna_seq.augmented_star_gene_counts.tsv	b8849d5006f38f71d2d85d90b54e5961	4252760	released
0f1cf3a6-6e68-440a-9744-85e44d88b61f	e6b6dada-24d1-4020-b5c0-3824670d079e.rna_seq.augmented_star_gene_counts.tsv	ac15f0c0a026d09df60d531619d80984	4250804	released
c1f3f326-e99f-4811-9665-d15d6d8a1c33	8b0bdebf-7292-4b66-bcf2-fcb0a06c24e3.rna_seq.augmented_star_gene_counts.tsv	de75afc9b2969a0f1bb31cd4011d141e	4229758	released
0022cd20-f64f-4773-b9ff-a3de0b71b259	8d1641ea-7552-4d23-9298-094e0056386a.rna_seq.augmented_star_gene_counts.tsv	7101938d6f12ed28f86bab21ae94e9bc	4248309	released
90eefb33-6808-45c3-9ab1-6eca0decdc9d	71c9a6fc-0538-4533-af51-f7c9defe7770.rna_seq.augmented_star_gene_counts.tsv	3e3f4b56a5142e2be9ae6ca3f927c072	4238678	released
cc7f30ec-5369-45ec-80cb-68534838a655	cc66d11a-33c0-4247-9072-6e7c0d0b6112.rna_seq.augmented_star_gene_counts.tsv	d49025f52acc466d3422baae1c3319e1	4242388	released
c89590e8-8b74-4c05-a022-e21eab5cffdd	9079bad4-9d01-4eb9-999d-35ad734be2e8.rna_seq.augmented_star_gene_counts.tsv	edcf72c86c5f03541c862ad4e9cdea61	4220995	released
d7a48283-c113-4745-be6b-553966e6b457	151af32a-7367-4e35-a575-f6da31aa256a.rna_seq.augmented_star_gene_counts.tsv	bb050246daeed8011f21b4654df16612	4229929	released
cde8361d-ade2-4103-b092-3ee9cbf85ea1	4b42e241-a674-4d6c-b217-dcea51e6cc4f.rna_seq.augmented_star_gene_counts.tsv	bc683f8e4b586c1a84b497b05de5b006	4252170	released
14edb678-3b6c-4a58-aabf-0f9d1f7d9bdc	f5b3a6d0-3b56-4ad2-b520-8bcaadb6bd0e.rna_seq.augmented_star_gene_counts.tsv	54029f660fbd07f2a8cdb61d586b67dc	4235171	released
d2e2915c-125e-45c6-b7f3-6a815b3d2859	96a45a70-d4b5-4090-b603-73b7379679d6.rna_seq.augmented_star_gene_counts.tsv	e46cabde61f942e44cea63c347f1e5f2	4247897	released
56a26df4-d9c1-4f43-bb44-8afd34eea927	95e77e5a-9963-4d65-935d-893a5dbe702e.rna_seq.augmented_star_gene_counts.tsv	908d2e9d5048ce0c5a81d75d9d438a8c	4232942	released
2bf56d2d-8c5e-4579-847b-03fd0ba46143	fb3713b9-fad5-4d66-b419-8f53530b14cd.rna_seq.augmented_star_gene_counts.tsv	4683e7678af75fd1ded802db37bc1653	4255541	released
b9eb33d4-1017-42cf-b72c-f917de5425e7	8fe92722-33b4-421a-9229-7d82e8af0ce2.rna_seq.augmented_star_gene_counts.tsv	be4891d1f4f26e9fbae2c3316453828a	4233653	released
7b188e2a-4a56-49f9-b527-cd61a646f6c7	cd215363-3f4a-4928-9dbb-60735f4c27ce.rna_seq.augmented_star_gene_counts.tsv	33c3be660963e577f2ae8412135cd7dc	4241439	released
0b798fe4-1c51-4c36-afc8-5bee39fd6077	e3142cf7-334f-4f34-a5da-53ffa4e1ba33.rna_seq.augmented_star_gene_counts.tsv	eb5e843b2164dcee88d5eda0fb11c0dc	4252966	released
5fcd0660-3e77-4a56-af19-01045301708c	60e5b5de-ba65-46c7-82ee-8181628f0cbd.rna_seq.augmented_star_gene_counts.tsv	f4b4b769f16c461fbeb7a8caa544af99	4253653	released
e0bd84f0-9524-4bd2-aa92-7205357596e5	083eb05f-0af4-4f73-bf09-3806eb3b71bb.rna_seq.augmented_star_gene_counts.tsv	f64c247dfa21e88812983189a407b680	4245853	released
9f06e9cd-8184-4b66-a2e0-96da9a7159e8	352ec91a-6c0a-4d6e-b6bd-4237f5eebde9.rna_seq.augmented_star_gene_counts.tsv	70d41be03628259c3efae80463acc6fc	4247218	released
9765934d-d954-485c-abfe-b9db59f18193	956570e5-7ed4-4d17-a830-f1bc67a7af15.rna_seq.augmented_star_gene_counts.tsv	12faade223516e546bd72fddf589d3b4	4254666	released
4d27c8ac-375b-414a-8f88-75092f03bdd8	3f94086c-9e16-403e-b191-e03e9b6e3ce2.rna_seq.augmented_star_gene_counts.tsv	62af53edf4895aedca71914776644f18	4254851	released
cc7ea1eb-4947-4030-ace5-673e9441a9a8	952e9924-3a48-4572-bf4c-95e5049e452d.rna_seq.augmented_star_gene_counts.tsv	db1916a66beeaea19203cfdb67bf6ae2	4253150	released
41a97024-43f7-41b8-8755-94cd29105a5f	62e41b20-5f83-43c2-9887-809e97794f04.rna_seq.augmented_star_gene_counts.tsv	a37b8241a944cbcb81e3e9452e5b1260	4233939	released
5fbbee45-08b5-4cd0-83c6-c18bc4e89d99	034f8d01-f664-494b-bc04-77485000611f.rna_seq.augmented_star_gene_counts.tsv	8ac64126e6f11ef928219c1d838cb7c0	4244985	released
4382bb60-997e-4a1a-9cdb-3d8738806379	790ea932-848f-40cf-ab94-673eea700aa2.rna_seq.augmented_star_gene_counts.tsv	a0b221f948225f9bea77638969954abe	4233860	released
99367019-5583-4bcc-aa62-25916515fe17	c28b080d-8eb9-46b7-9e40-c37409820e17.rna_seq.augmented_star_gene_counts.tsv	dcddca1ef4cbd8e3ff1259a474898676	4237154	released
04a7cce8-c3b3-4994-9dac-c0e53099f37d	676cce88-9f6e-4490-8e73-c0e88bd00075.rna_seq.augmented_star_gene_counts.tsv	8bd64566a6e28ef70633a906518ec4b6	4248694	released
7915bbbc-7e5b-4439-bea4-12fc7f639d6d	e1edc70f-0307-4283-9efc-77feb465c9df.rna_seq.augmented_star_gene_counts.tsv	595e5d383e4876c749c355dfa9e64eab	4249038	released
793d3caa-8353-4536-83e5-711215bd51e9	6fb7c578-dec9-4fe8-a9bf-3888bb765658.rna_seq.augmented_star_gene_counts.tsv	c1fea334fbbbefbbdc72b89afd1681e7	4261275	released
de5e449b-bc57-4836-89e4-73a3ba24abdf	748e4eaa-2b96-4dce-a903-c7df733d7f50.rna_seq.augmented_star_gene_counts.tsv	2b387278e504ea6b94445cef639500d0	4245842	released
1341b934-ead3-4c4a-bd84-09084895fa83	6ddab78f-8bf5-43ef-847b-f68c15475d46.rna_seq.augmented_star_gene_counts.tsv	783496a60f6b4d55af112aa1fd8a76ea	4231620	released
50e8fce6-5775-41d6-bcaa-73773db999e2	ea55206b-29c6-4a8b-9219-cfd28c29117a.rna_seq.augmented_star_gene_counts.tsv	62b8e0d97332ddd15f740dde2b9daf76	4241350	released
3eb2d652-73f5-41c0-bf73-f40e85e1ecae	eecb45f4-ea57-4aea-814e-9895d42034e9.rna_seq.augmented_star_gene_counts.tsv	9652896584ddd9f89fea8369b698d8da	4239635	released
422ef158-74dd-4a5e-88a6-5b0da33004d1	9b7c81c7-d03c-446c-9d25-8c966058b0e3.rna_seq.augmented_star_gene_counts.tsv	31051643d355efb8baecf8a64979428c	4247739	released
37bf6454-a4e7-4e00-9562-57ba6fd58b6d	7fe106c5-4235-4930-83cd-84dc5250db89.rna_seq.augmented_star_gene_counts.tsv	f603c6bafd5830ee650bd449db192719	4252688	released
35cfd54c-8c39-4f17-8bcb-3bff3ed2169a	a8dd63ed-0b29-40ea-beb5-6a05f88356f9.rna_seq.augmented_star_gene_counts.tsv	74ca88b33e19559780b164f3c0a4b8eb	4222874	released
212e820f-8d2f-47e4-af5a-b9d5d0f828ea	9845fb90-3c17-466c-afbe-08eae9a0663f.rna_seq.augmented_star_gene_counts.tsv	2b52e0b28d434b372cdd3152bb50ec4c	4234466	released
a57fab5c-b3a2-46b8-be89-dbbd0444a2ad	85336ff5-d423-454d-8edf-bc97af9a5e29.rna_seq.augmented_star_gene_counts.tsv	ba6c8daad546abedec067e135eb1e63e	4236720	released
960daf2a-8884-43bd-ab4f-06dadf4f8f61	75291100-b4e2-4e40-a3dc-232e3bd88831.rna_seq.augmented_star_gene_counts.tsv	ed93ab68dc60e899fca7d2372e635f8f	4240113	released
7a8ce605-eb1c-4281-ac60-6a20a3e31eea	2cb79e67-cb85-48e3-871d-c6a452381e58.rna_seq.augmented_star_gene_counts.tsv	5f91bb5ba0b36423d99fe6af4cce47b3	4239897	released
5839225c-030d-4435-83ba-5f8db75b9158	343caf6f-41d3-4a39-b94f-ccc8d7764470.rna_seq.augmented_star_gene_counts.tsv	8e989aa53a63dcf80eea5e62e199bfcf	4251868	released
e59d8133-5367-4356-ac8d-c7412ddbdce0	dd57cd8b-27c3-440d-bfee-853a72df10ce.rna_seq.augmented_star_gene_counts.tsv	d5fcba09e6ccd903045d646e4e9c8bcd	4231166	released
0aacd6c6-c2cb-4304-8d2d-ff63e15629c2	cb8fa4e8-736f-4e98-98a7-5d6ea4dcb800.rna_seq.augmented_star_gene_counts.tsv	2986927c37e681f61064c7429f5d6ed5	4240041	released
20a68a0c-d0c3-4bf1-a1e1-0f0f2f1906b7	6cac4208-601a-4376-8494-b44616d7f750.rna_seq.augmented_star_gene_counts.tsv	54ae031173e6620ad399efa162d9940d	4234648	released
9c3cc0a6-19cb-4f91-a24f-570a80328908	4e48ff97-581b-4e3b-868d-6e58969d6d9b.rna_seq.augmented_star_gene_counts.tsv	5a9943ed4cc805bccce296688e9eeb5e	4233416	released
7cb7395b-d017-4af9-a456-0f4e4a14b672	8c302cbb-4deb-4cb0-acec-a16ce071040b.rna_seq.augmented_star_gene_counts.tsv	a4c53d8f4fdc8819f9e325345122b440	4253949	released
bf98764d-1604-4a14-8e06-1c785a085db9	1c392f31-7efd-41ad-94c2-06fcc47530d2.rna_seq.augmented_star_gene_counts.tsv	7f5b0e0c770db7cd0ca4331d1a91eb61	4242460	released
dd578d7c-9577-4bda-a1b1-1fd063206537	49432779-e2b3-4e36-b1a9-88c7c45854ff.rna_seq.augmented_star_gene_counts.tsv	7154ed6dfc23a607e671251df607e88c	4227292	released
30b0aa88-4e4f-4c03-8d48-6346abb93415	f59743c0-13a0-43c7-a6da-5cfab63bd7cb.rna_seq.augmented_star_gene_counts.tsv	dfb4dd114238bc908911ec1e5c77023a	4235514	released
99516a60-a265-479e-a779-81703a4c494f	6c1a0af0-9db0-410a-a1c0-0088f3a2eab1.rna_seq.augmented_star_gene_counts.tsv	61f9acb8147aca2fac1cc2a5f3839138	4233399	released
a1abdff1-2677-4c32-a91c-cb1623ef462c	e6b3c15f-b19f-4722-9954-1f5c77269beb.rna_seq.augmented_star_gene_counts.tsv	9252d16e7230bdb997825dcadd474800	4240906	released
a1d27fd6-5666-4124-a317-a1f6cd2b2935	3c591b08-39f7-41d1-a79b-7de9073af8aa.rna_seq.augmented_star_gene_counts.tsv	ff4fd808801a0f4634cc8c9fb8e2bc77	4239619	released
19bc1add-e899-47fe-a536-8fcfdc110f19	df86bb38-4cae-484f-a596-1684833fc2f7.rna_seq.augmented_star_gene_counts.tsv	2bea7eaa6b202e9b9cb442b3ba7515d8	4243945	released
ea54af34-feba-4605-bb2b-82f3b7db84da	86b6e246-d494-49c8-b4f2-ed135ff418df.rna_seq.augmented_star_gene_counts.tsv	c42e48a24b9b0cf3fa543cd8f6e58ad3	4227550	released
d7c791d1-bf6c-4542-a2b0-ae98db5aa653	5f0b0a61-95f9-4565-b111-8a8e3652f9ac.rna_seq.augmented_star_gene_counts.tsv	3aa6473acadb6ef8cf55d21d5b551321	4224859	released
ab30d269-4c07-40c8-81d0-3212a8e94b22	f498b0a2-7f14-4cf2-91fc-ecf210a7ad65.rna_seq.augmented_star_gene_counts.tsv	24432dea1801b3b7e908a085ceffe8ec	4234203	released
a4dbc388-4b0d-499a-82a8-77ca1aed53da	8652918d-bf8c-484b-9dd0-518424df879e.rna_seq.augmented_star_gene_counts.tsv	912d9dd16645903fde551f22ef491e1e	4228490	released
6f920efc-b660-43cc-b969-8d445c252004	b3f3bcd1-f02f-4d3d-849c-41575b87b4f7.rna_seq.augmented_star_gene_counts.tsv	ffbf1803182e21ca3b179e7f63405b59	4224646	released
bbc327c9-88f7-4f7c-b874-814496fefb38	3237d131-6d8d-4646-a5f7-ad23c319f707.rna_seq.augmented_star_gene_counts.tsv	b32b936d38b92acc4400542568f26651	4228041	released
944dea08-22a6-4679-8548-d05426589a99	a3986c49-fabd-4b08-9d77-3e25576fce4e.rna_seq.augmented_star_gene_counts.tsv	101b400414f1768d418aa31e6cd475a5	4251435	released
905a53ea-fdac-4a68-a59c-6e879bf6bef0	f4b83543-8ef8-4286-a721-667c7873a212.rna_seq.augmented_star_gene_counts.tsv	f3525fd9c32d251cb43b77bef8ff150d	4209484	released
efb97bb0-e227-4826-aaa7-ef0503f2cf5f	23b036d0-a55f-4d73-9864-172dda56f56c.rna_seq.augmented_star_gene_counts.tsv	ae37341fd1708a8961d9875964eb4418	4244240	released
db2d5d9c-248d-49ab-9058-0b7d2d5a6884	a1fcd00b-a7ab-4c1a-b8f0-0284a1391f7c.rna_seq.augmented_star_gene_counts.tsv	4d8eb9e55963a4ed7e4a74e7c0568268	4232143	released
0d50ca90-4dfc-4dc8-b353-0d2af65649d6	829d07d7-8a03-4350-8999-4ffd493f6218.rna_seq.augmented_star_gene_counts.tsv	cf428bda440309df583f5cc45d923e2f	4220453	released
f8e47b7d-575a-432e-bba0-ced2903b9876	2932f36c-80d3-4f97-a8b9-18476b221911.rna_seq.augmented_star_gene_counts.tsv	d410f83611c9a5bd6dd709dc6eb86b3a	4233466	released
a0b6f91d-1921-4ec6-825f-c8a1cbc8649e	7a6e70c4-08bc-407a-b08d-166f7a7b3af5.rna_seq.augmented_star_gene_counts.tsv	258e0f5803a23dfed25a01ac7e8d9ac0	4244390	released
c31ed820-660d-4266-8b67-7a0228f2df77	02ff8a1d-173e-4956-83c8-9d63b83c40f5.rna_seq.augmented_star_gene_counts.tsv	3e0f34b31c3d23fcda173fadd61025d0	4220856	released
64875e7b-c609-4f64-b2ab-283bdbbf0543	4c43e2b4-becb-4b65-b021-8c09d31dc9c7.rna_seq.augmented_star_gene_counts.tsv	71704a49b2cd7dac2868ead679e6cc6a	4220958	released
